reach_time,algo_time,percentage
41.7738,2835.8474,0.0147
41.7738,2845.1186,0.0147
41.7738,2845.3978,0.0147
41.7739,2845.9241,0.0147
41.7739,2846.2486,0.0147
41.7739,2846.7262,0.0147
41.7739,2846.9827,0.0147
41.7739,2855.4558,0.0146
41.7739,2863.2251,0.0146
41.7740,2863.5077,0.0146
41.7740,2864.0158,0.0146
41.7740,2872.1935,0.0145
41.7740,2879.9977,0.0145
41.7740,2880.2761,0.0145
41.7740,2880.5541,0.0145
41.7741,2889.5079,0.0145
41.7741,2889.7857,0.0145
41.7741,2898.4415,0.0144
41.7741,2911.0454,0.0144
41.7741,2917.4988,0.0143
41.7741,2918.0570,0.0143
41.7742,2918.5683,0.0143
41.7742,2929.3191,0.0143
41.7742,2936.0010,0.0142
41.7742,2936.3964,0.0142
41.7742,2936.9849,0.0142
41.7743,2944.7508,0.0142
41.7743,2952.8071,0.0141
41.7743,2961.6257,0.0141
41.7743,2961.8944,0.0141
41.7743,2962.2121,0.0141
41.7743,2971.9774,0.0141
41.7744,2980.2696,0.0140
41.7744,2980.5576,0.0140
41.7744,2981.4842,0.0140
41.7744,2982.0107,0.0140
41.7744,2982.2740,0.0140
41.7744,2989.7610,0.0140
41.7745,2997.1039,0.0139
41.7745,3005.2466,0.0139
41.7745,3005.7883,0.0139
41.7745,3006.3093,0.0139
41.7745,3023.8529,0.0138
41.7746,3032.1639,0.0138
41.7746,3032.4540,0.0138
41.7746,3039.8090,0.0137
41.7746,3040.0965,0.0137
41.7746,3040.7125,0.0137
41.7747,3048.4876,0.0137
41.7747,3058.3572,0.0137
41.7747,3066.0346,0.0136
41.7747,3066.3206,0.0136
41.7747,3073.4603,0.0136
41.7747,3073.8027,0.0136
41.7748,3081.8799,0.0136
41.7748,3082.1429,0.0136
41.7748,3082.4058,0.0136
41.7748,3090.0548,0.0135
41.7748,3090.3408,0.0135
41.7748,3090.8860,0.0135
41.7749,3099.8505,0.0135
41.7749,3100.1385,0.0135
41.7749,3100.4236,0.0135
41.7749,3100.9629,0.0135
41.7749,3101.5421,0.0135
41.7749,3124.5847,0.0134
41.7750,3132.4128,0.0133
41.7750,3133.0216,0.0133
41.7750,3143.1653,0.0133
41.7750,3150.5989,0.0133
41.7750,3151.5564,0.0133
41.7751,3158.3524,0.0132
41.7751,3158.7490,0.0132
41.7751,3167.7296,0.0132
41.7751,3185.8296,0.0131
41.7751,3192.6546,0.0131
41.7751,3193.3458,0.0131
41.7752,3201.0468,0.0131
41.7752,3201.3374,0.0130
41.7752,3201.6828,0.0130
41.7752,3202.0536,0.0130
41.7752,3202.4560,0.0130
41.7753,3219.4096,0.0130
41.7753,3219.6910,0.0130
41.7753,3228.9860,0.0129
41.7753,3237.1259,0.0129
41.7753,3238.0492,0.0129
41.7753,3245.8007,0.0129
41.7754,3246.0664,0.0129
41.7754,3253.3454,0.0128
41.7754,3253.8793,0.0128
41.7754,3254.1350,0.0128
41.7754,3254.3858,0.0128
41.7754,3262.1926,0.0128
41.7755,3262.4806,0.0128
41.7755,3272.0431,0.0128
41.7755,3278.7470,0.0127
41.7755,3279.3261,0.0127
41.7755,3280.1817,0.0127
41.7755,3288.3786,0.0127
41.7756,3297.1764,0.0127
41.7756,3297.7658,0.0127
41.7756,3305.5869,0.0126
41.7756,3315.5888,0.0126
41.7756,3322.7345,0.0126
41.7756,3323.6179,0.0126
41.7757,3324.0750,0.0126
41.7757,3324.3453,0.0126
41.7757,3333.3359,0.0125
41.7757,3333.6003,0.0125
41.7757,3340.6971,0.0125
41.7757,3340.9977,0.0125
41.7758,3349.1473,0.0125
41.7758,3349.5014,0.0125
41.7758,3350.0436,0.0125
41.7758,3350.3075,0.0125
41.7758,3359.8674,0.0124
41.7759,3360.4578,0.0124
41.7759,3367.9073,0.0124
41.7759,3368.9044,0.0124
41.7759,3384.3567,0.0123
41.7759,3392.2901,0.0123
41.7759,3392.8532,0.0123
41.7760,3393.3861,0.0123
41.7760,3402.8525,0.0123
41.7760,3404.0165,0.0123
