reach_time,algo_time,percentage
0.0139,2939.4282,0.0000
0.0140,2939.9918,0.0000
0.0140,2948.2167,0.0000
0.0140,2948.5190,0.0000
0.0140,2957.1551,0.0000
0.0140,2957.9854,0.0000
0.0141,2958.2451,0.0000
0.0141,2958.5084,0.0000
0.0141,2969.2241,0.0000
0.0141,2978.1550,0.0000
0.0141,2978.4683,0.0000
0.0142,2986.5756,0.0000
0.0142,2995.7815,0.0000
0.0142,2996.0955,0.0000
0.0142,2996.4087,0.0000
0.0142,3004.4532,0.0000
0.0142,3005.5462,0.0000
0.0143,3005.8053,0.0000
0.0143,3006.0734,0.0000
0.0143,3016.5211,0.0000
0.0143,3025.2282,0.0000
0.0143,3025.9604,0.0000
0.0144,3026.5368,0.0000
0.0144,3026.8011,0.0000
0.0144,3035.9112,0.0000
0.0144,3036.2364,0.0000
0.0144,3036.5532,0.0000
0.0144,3045.3529,0.0000
0.0145,3046.1843,0.0000
0.0145,3054.1695,0.0000
0.0145,3055.1246,0.0000
0.0145,3066.0012,0.0000
0.0145,3066.7744,0.0000
0.0146,3067.0413,0.0000
0.0146,3075.2891,0.0000
0.0146,3075.7029,0.0000
0.0146,3076.3644,0.0000
0.0146,3076.6305,0.0000
0.0147,3076.8970,0.0000
0.0147,3085.8097,0.0000
0.0147,3086.3292,0.0000
0.0147,3094.3091,0.0000
0.0147,3095.0191,0.0000
0.0147,3103.2751,0.0000
0.0148,3103.5963,0.0000
0.0148,3115.0829,0.0000
0.0148,3115.6679,0.0000
0.0148,3116.6641,0.0000
0.0148,3123.5743,0.0000
0.0149,3124.2129,0.0000
0.0149,3133.2990,0.0000
0.0149,3133.5732,0.0000
0.0149,3133.8453,0.0000
0.0149,3141.5166,0.0000
0.0150,3150.4191,0.0000
0.0150,3151.1806,0.0000
0.0150,3151.5937,0.0000
0.0150,3161.6780,0.0000
0.0150,3162.0023,0.0000
0.0150,3162.3264,0.0000
0.0151,3162.7363,0.0000
0.0151,3179.6559,0.0000
0.0151,3180.2030,0.0000
0.0151,3189.2542,0.0000
0.0151,3189.5277,0.0000
0.0152,3190.0451,0.0000
0.0152,3190.7482,0.0000
0.0152,3198.7184,0.0000
0.0152,3198.9905,0.0000
0.0152,3199.3242,0.0000
0.0152,3199.6487,0.0000
0.0153,3211.9500,0.0000
0.0153,3212.2194,0.0000
0.0153,3212.4732,0.0000
0.0153,3220.3841,0.0000
0.0153,3220.7115,0.0000
0.3061,3221.9356,0.0001
0.3061,3229.0091,0.0001
0.3061,3229.6645,0.0001
0.3062,3236.9975,0.0001
0.3062,3238.6667,0.0001
0.3062,3246.2472,0.0001
0.3062,3246.5277,0.0001
0.3062,3246.8039,0.0001
0.3063,3258.5201,0.0001
0.3063,3258.7896,0.0001
0.3063,3267.2089,0.0001
0.7834,3268.7344,0.0002
0.7834,3277.6744,0.0002
0.7834,3285.9472,0.0002
0.7835,3286.2271,0.0002
0.7835,3286.5083,0.0002
1.7718,3295.4997,0.0005
1.7718,3295.7707,0.0005
1.7719,3296.3389,0.0005
1.7719,3297.5511,0.0005
1.7719,3308.3097,0.0005
1.7719,3316.7013,0.0005
1.7719,3317.7574,0.0005
1.7719,3325.9377,0.0005
1.7720,3326.2052,0.0005
1.7720,3327.5699,0.0005
1.7720,3334.9041,0.0005
1.7720,3342.7239,0.0005
1.7720,3343.3187,0.0005
1.7721,3355.2758,0.0005
1.7721,3363.8743,0.0005
1.7721,3372.8537,0.0005
1.7721,3373.1287,0.0005
1.7721,3381.0665,0.0005
1.7722,3381.6319,0.0005
1.7722,3391.0779,0.0005
1.7722,3410.3732,0.0005
1.7722,3410.6557,0.0005
1.7722,3410.9405,0.0005
1.7723,3419.2431,0.0005
1.7723,3419.5750,0.0005
1.7723,3419.8574,0.0005
1.7723,3427.6779,0.0005
1.7723,3435.5079,0.0005
1.7724,3435.8917,0.0005
1.7724,3436.2568,0.0005
1.7724,3437.3516,0.0005
1.7724,3456.2459,0.0005
1.7724,3456.7897,0.0005
1.7725,3457.3599,0.0005
1.7725,3457.6514,0.0005
1.7725,3466.9528,0.0005
1.7725,3474.7812,0.0005
1.7725,3482.2064,0.0005
1.7726,3482.4800,0.0005
1.7726,3482.8516,0.0005
1.7726,3483.1679,0.0005
1.7726,3493.5909,0.0005
1.7726,3501.2977,0.0005
1.7726,3501.9368,0.0005
1.7727,3509.5267,0.0005
1.7727,3510.0886,0.0005
1.7727,3518.4164,0.0005
1.7727,3518.7064,0.0005
1.7727,3526.4699,0.0005
1.7728,3526.7559,0.0005
1.7728,3527.0399,0.0005
1.7728,3537.3292,0.0005
1.7728,3546.2612,0.0005
